,000300.SH,000905.SH,000852.SH,SPX.GI,CBA08202.CS,931552.CSI,AU9999.SGE,M.DCE
2011-01-31,-1.6543696322014134,-6.600663274938256,-6.573336915230287,2.264559015298473,,0.39280789607374356,-5.205879425329307,1.2790697674418605
2011-02-28,5.299872452793886,10.504504582659191,11.016672746256084,3.1956582589494076,,0.33072787240771007,4.70399105333055,-2.2388059701492535
2011-03-31,-0.5022597211534086,-1.8606894949136477,-1.1614461805857457,-0.10473018791158362,,0.46383442462014646,0.8746745009013835,0.11743981209630064
2011-04-29,-0.9482553218949086,-3.2704570552527623,-4.874769946906399,2.8495357625034856,,0.34425259534183184,6.104391052195531,-2.756598240469208
2011-05-31,-5.987584892269071,-8.116619315068895,-7.277080376294453,-1.350092768460176,,0.1366925757169568,0.04368174726988654,0.8745476477683957
2011-06-30,1.4170316995584908,3.038875173369071,4.51713572729906,-1.8257508177222714,,-0.2640900047286343,-1.8617270090747582,-0.6278026905829596
2011-07-29,-2.3655681552017582,1.069763013470082,1.870771476445876,-2.147443663678228,,-0.16370418742788218,6.011553354916523,1.5342960288808665
2011-08-31,-4.216005025438429,-4.273300031112804,-3.318077042489087,-5.679109790447878,,-0.03852908497902208,12.884810807579658,1.4222222222222223
2011-09-30,-9.323705131699855,-12.948991747729044,-13.009283503729218,-7.176201297902196,,0.7565367825673741,-10.267218069031339,-11.481156879929886
2011-10-31,4.414587555121319,3.6956275986380627,4.208629310660794,10.772303830584562,,0.9359014278724098,3.667662456742298,-1.9801980198019802
2011-11-30,-6.44776272239117,-4.486215551380446,-4.276167124966735,-0.5058645176733378,,1.032990472161277,-0.02557835502757683,-6.666666666666667
2011-12-30,-6.971112662203738,-14.481031387387555,-16.99828174774232,0.8532751652017501,,0.544364864039637,-9.502518535287788,6.457431457431458
2012-01-31,5.05247380146665,0.8485126768755125,-1.4354132049797852,4.358301526717567,0.3455139144788122,0.2004286222484497,11.378074092710234,-0.27109454422229756
2012-02-29,6.893874834635949,12.191553543579058,13.264165205075319,4.058944994323421,-1.722318144432966,-0.05368709085240564,2.3179556761646283,6.625891946992865
2012-03-30,-6.804641965147685,-7.556199109125606,-7.724601675969833,3.133237654501775,-0.40395586982224785,0.5085685571208254,-6.402009772796288,3.3779477374123643
2012-04-27,6.976172950496151,7.251754244252595,7.790876804704983,-0.7497497284287169,-0.9635789143867535,0.17498642346713833,-0.6972964987442795,3.1134401972872996
2012-05-31,0.22409170510369059,2.4273884623801756,1.581941896016481,-6.265067135938662,2.1085123211405987,1.1238082125770044,-4.349247874427729,-5.9790732436472345
2012-06-29,-6.475200623698251,-7.529532370717861,-7.396031027619976,3.9554921279372435,-0.1146815524663003,0.24591977399206488,0.4172505059940937,10.715421303656598
2012-07-31,-5.227875067232368,-8.982314716512562,-9.367606121459726,1.2597639043871345,0.16567346515368175,0.16297843082329067,3.6197543181393073,14.962665134979897
2012-08-31,-5.4889962030449375,-0.6233239385260547,2.5288075754204664,1.9763361656468303,-0.9142718101033398,-0.5652590276188807,2.1286191034544917,5.795653260054959
2012-09-28,4.001962929300085,1.9191591017677867,0.1316322880648535,2.423609037523655,-0.6786616321771577,0.04687553267650468,6.169089675916357,-5.926800472255018
2012-10-31,-1.669613179678564,-0.9892954203950755,-0.4850536553767215,-1.978940354140779,-0.528923221844324,0.22660090129231758,-4.490294632195722,-5.421686746987952
2012-11-30,-5.107236941307958,-11.094136322214897,-12.338786247480504,0.28467029231815655,-0.27865538761138176,0.29663501993149044,0.496645464842723,-14.251592356687897
2012-12-31,17.913632112750587,16.304483665551395,16.25547783511452,0.7068310525498056,-0.1666510452769665,0.11355739733225345,-3.1725814855554852,1.392757660167131
2013-01-31,6.497547317586694,6.22059550774452,6.821261217258168,5.0428063581991145,0.2336802944062244,0.34367170041309514,0.928978124063537,7.0818070818070815
2013-02-28,-0.5044881018221092,3.694665939387942,4.8507484218333285,1.1060603026480154,0.4756375972941873,0.2058342190953466,-3.9431942838506955,-4.532497149372862
2013-03-29,-6.667497092574159,-4.45967642028614,-2.712437682124924,3.5987799403174314,0.0864613244358825,0.29801491758287835,-1.2458753507879126,-3.5831591519856674
2013-04-26,-1.9148461193475352,-2.306713834220253,-2.2822731411392683,1.808576399288797,1.082801178706716,0.34916904482120703,-7.248099602715305,-1.7652524001238772
2013-05-31,6.501843251313888,14.058340157837556,16.08464459102239,2.0762783477406455,0.37667758221595626,0.17146776406036235,-6.141637770072024,1.1979823455233292
2013-06-28,-15.568713633151287,-15.756460580992792,-14.458911694154807,-1.499932545960736,-0.7254096128122334,-0.16616427718538773,-13.783946464610702,-1.7445482866043613
2013-07-31,-0.34617217998953453,6.018736839372818,8.283429670467868,4.94621112134872,-1.3669189756033706,-0.2592797042538564,9.204470742932273,-0.19023462270133165
2013-08-30,5.512441513327948,6.803336769906698,7.2108212183869425,-3.12980133236046,-2.3624156372114125,-0.08217891523831788,4.392298435619738,12.960609911054638
2013-09-30,4.111093344166372,5.6969587472994965,6.9039170757067225,2.9749474883188354,-0.6014383873854223,0.3331822683250385,-4.805418189636646,4.358830146231721
2013-10-31,-1.4661045056593158,-4.107110627636756,-4.462105123291938,4.459575986441089,-2.6048058019506826,-0.12965178041171033,-1.048937856091753,-4.203718674211803
2013-11-29,2.7478411504652245,6.261839196150376,8.717691765570823,2.804946087194149,-1.8779496234291426,0.00418774498307517,-6.7451697724934325,-6.10407876230661
2013-12-31,-4.465785192279947,-2.9720125998921043,-3.455279650248755,2.3562833299184183,-1.5567724879479217,0.08961398983258206,-3.3910769733616535,0.8987417615338525
2014-01-30,-5.4753037090573216,1.4708432486414624,5.171206512983573,-3.5582895107013734,0.4605949822001909,1.2325534692238183,3.6169407410522747,-1.7814726840855106
2014-02-28,-1.0660400917160362,2.3295575042672434,2.7116374200661486,4.3117037568930705,2.588599469633057,0.7893801506021703,6.502087640358353,-1.4207980652962515
2014-03-31,-1.4991479923321727,-3.4053173484737798,-4.321176312187614,0.6932157358358504,-1.5558796287172605,0.5084634562393386,-1.954818589792343,4.078503526525606
2014-04-30,0.5755938694640417,-1.9363443019411841,-2.3301901249010104,0.6200796863817581,1.1353892453314973,-0.20888410196154839,0.743206626925763,8.190925162050677
2014-05-30,-0.10168349887592631,1.6745924905142262,2.716435087483604,2.1030282120013677,2.848449259488972,0.44971381847915826,-2.9670287490883824,4.9564270152505445
2014-06-30,0.40130509945910386,2.4982777252288813,5.080726374947209,1.9058313448431896,0.49546924701291406,0.4908424908425024,3.6166508388730674,-8.692267773741568
2014-07-31,8.550711785685605,8.462425695615927,4.733050978452424,-1.5079863077291922,-1.5097206218899872,0.0567017407434367,-1.820466923106209,-11.05427678317704
2014-08-29,-0.5090520118915087,4.01297143910857,5.97602069599954,3.765532172769026,1.5067207219469525,0.2720141188280678,-0.9361040978830828,-2.3003194888178915
2014-09-30,4.81981039966437,11.026498239902205,13.01993659806917,-1.5513859147336717,1.8394814333162701,0.34232474022881654,-5.440576983380367,-10.758665794637018
2014-10-31,2.3393423386813827,1.4299287710488828,1.3297571099309957,2.3201456175308888,2.321328551484303,0.8384091146818262,-4.516449821828129,10.809820447050202
2014-11-28,11.97986704274765,5.191123243628293,4.340713944022911,2.4533584400783015,2.6976018366650756,0.6447237183323296,0.6453267233642425,-4.001322751322752
2014-12-31,25.807501302148705,1.4765120631609507,-6.955549367191772,-0.4188512062527794,-1.3926291294576343,0.24894357543228107,2.4833872891463677,-1.1712022046159145
2015-01-30,-2.8105062533516523,5.824359527864931,8.611783950944996,-3.1040847054252363,1.20908533486086,0.5947155725323672,5.315918638991723,-6.099686301847333
2015-02-27,4.031370927588296,6.848102731039019,9.093136479914676,5.4892505726845675,0.7797202971406847,0.3734306087312067,-3.5456801796477957,6.273199703043801
2015-03-31,13.388805497470791,20.514224312752294,22.947027452684775,-1.7396056070325572,-3.870712583671976,-0.0853736861068155,-3.770732903014948,-3.842123646524624
2015-04-30,17.246280365047028,16.773080876821854,15.941152561304929,0.8520762709815388,1.8153916411757676,0.749421863363775,1.4846459690381608,0.6901561932437341
2015-05-29,1.9146354249343966,17.676857182089535,27.962504751735917,1.0491438545008114,-0.22285259402035074,1.0729764007438636,-1.2551431777565396,-7.900432900432901
2015-06-30,-7.598520831865785,-10.643536645748963,-12.633074157858815,-2.10117728564716,-0.035233869873629864,0.3695150115473389,-1.0195483653522142,0.11750881316098707
2015-07-31,-14.67244918709546,-13.237780439797342,-18.95920518336428,1.974203993000856,1.0357142133696762,0.11811627550237791,-7.761993875467846,5.594679186228483
2015-08-31,-11.794573389630159,-14.827735016657307,-13.803417504730042,-6.258080462392579,1.0387303471255827,0.19458531876754837,7.649442755825742,-0.9633197480548351
2015-09-30,-4.859250127111359,-6.952796818178852,-2.80423931745023,-2.6442819620927094,0.4012199308282671,0.09633911368014392,-1.34394795411744,-0.11223344556677892
2015-10-30,10.33833055334188,15.69702792452845,18.903329160708072,8.298307838940033,1.6395742956806902,0.47588493209282934,1.5631105900742452,-4.382022471910112
2015-11-30,0.9149031991024126,4.564990008568293,8.847394345594516,0.05049630655584725,-0.3098500625144718,0.020526543862176005,-7.063387186154564,-8.264786525656092
2015-12-31,4.615072256650521,2.8250396023496993,6.131178738589438,-1.7530198374358763,2.5098134828721363,0.7904897996412474,2.2199798183652892,1.6225448334756618
2016-01-29,-21.0376175618326,-28.20492671727607,-30.417417279777613,-5.073534448173622,-0.37189257071096327,0.18174414044824783,6.082899694957834,1.6386554621848741
2016-02-29,-2.3293108948259644,-2.1702135409072953,-2.7361088847920323,-0.41283552550199776,-0.6213706824191312,0.3206744702472619,9.537914691943136,-4.878048780487805
2016-03-31,11.837541398395368,15.052613398424143,17.588529149065344,6.599110871894109,-0.27049257514697445,0.6010309819840964,-1.1175992884488908,1.303780964797914
2016-04-29,-1.9061878328432202,-2.7651876020031607,-1.840623887313475,0.269936982337593,-1.683529582928256,-0.3289277403186408,4.132942326490711,12.26941226941227
2016-05-31,0.4059466188765182,-0.6393951878460147,-1.1353741335385137,1.532949208347456,0.7130495116649538,0.22749212383355033,-3.202712886209495,11.960259839510892
2016-06-30,-0.49340605594505593,2.9621985853667487,6.630542732324152,0.09060735540973308,0.9908707168170716,0.27102699070444825,9.443645270401626,15.83617747440273
2016-07-29,1.5856262728204173,1.2966192388956355,-2.7457530741671454,3.5609807228685897,0.6632847239284478,0.4177277398025314,1.4841114858867415,-13.877430760164996
2016-08-31,3.865982856556416,3.7291958140237114,3.9676087662262383,-0.12191755612808164,-0.024216342872784846,0.3351648759074344,-1.1518726657125942,-2.0868970236058844
2016-09-30,-2.2389908893994614,-1.6493818985058528,-2.00671611750759,-0.12344825997834263,0.28808152448644986,0.31335220344244075,0.7210773744300178,0.4891684136967156
2016-10-31,2.5510524009456415,1.961417841756119,2.880597537079632,-1.942562503747225,0.038663299936514406,0.2733267027664077,-2.078286817623316,1.1821974965229485
2016-11-30,6.046355012763027,2.067072938064074,1.1717053486546058,3.4174446769983158,-1.7553988415035637,-0.044083288025509315,-4.029946983808568,0.8934707903780068
2016-12-30,-6.4420614917859,-4.8887435477185655,-5.813166472044717,1.8200754044233047,-2.8781513625347865,-0.46822398306455293,-1.5665796344647689,-4.529972752043597
2017-01-26,2.352806614267533,-0.6373225756022172,-3.35643813558556,1.7884341374735824,-1.7438022810645992,0.1344076095385116,0.7492337382222796,3.92436674991081
2017-02-28,1.9141220237331114,3.6515863112494884,3.6829157408355906,3.7198260541408734,-0.7187148836375945,0.1578275844266841,5.696819681968196,-1.0985238585650532
2017-03-31,0.09369758888868596,-0.7645702775773144,-1.985636980933636,-0.03892301704151446,-0.02542580534700134,0.10750708736790848,-0.6615175570335488,-3.5057271780631725
2017-04-28,-0.471420298141334,-2.9646350902866714,-5.9606090129466605,0.909121690255299,-1.3067880579076485,-0.24052783723547133,1.9971212666426814,0.6834532374100719
2017-05-31,1.5446312569536325,-6.242221334458408,-8.025757393543287,1.157621004949272,-1.011641777397232,-0.32958768359582225,-1.3227700360755497,-6.645230439442658
2017-06-30,4.97907102281796,5.392269595725985,3.5086257207741944,0.48138319927024664,1.4971763273360805,0.46309653269418494,-2.177806433125576,1.6073478760045925
2017-07-31,1.93835345756872,2.6041177581096253,-0.2786734852246786,1.9348768883515444,0.012513923032142493,0.36302585362619766,0.6365232660228304,7.118644067796611
2017-08-31,2.2531422414222124,2.7377816616207307,3.1553411750977034,0.05464923288669432,-0.8424642518851333,0.18562540353350698,0.845489513027085,-5.168776371308017
2017-09-29,0.37697933446305676,2.0529220495361766,2.1187217858216645,1.9302894827342154,0.4001472525203331,0.2951321503636084,-0.14036855744312784,1.1865035224323321
2017-10-31,4.436766383996793,-0.6520008068137684,-2.6911110354274626,2.2188174774546043,-1.8392411611099169,0.10660669431625802,-1.2971103264394401,2.3085379259802123
2017-11-30,-0.015439070467138105,-4.524010787832944,-6.262973310186915,2.8082601368405458,-2.15358926252901,0.14588104859296624,0.2045064456049382,0.8595988538681949
2017-12-29,0.6179477378406517,-0.20117280955567196,-1.9042415520357125,0.9831619818853499,-0.1878497850596128,0.1609637430989519,-0.5355776587605302,-1.953125
2018-01-31,6.079199228927856,-0.9835412492314788,-3.2254592017569306,5.617872464570373,-1.0745033794252845,0.6835419105723606,0.15349194167306798,1.9558131111915973
2018-02-28,-5.899510806921382,-2.6766063135022167,-3.345626351216646,-3.8947379604151844,1.2752171089164488,0.5012314114647642,-1.3791593695271356,6.856127886323268
2018-03-30,-3.110212477925789,1.5117211630039318,3.578118286099663,-2.6884513768364315,1.3270766462196049,0.2831415779753321,0.17772511848341907,4.986702127659575
2018-04-27,-3.6327121598660916,-4.149884945196836,-4.142197904519051,0.2718801001185378,1.451328000341534,0.8498928676359929,0.08516310586145007,0.31665611146295125
2018-05-31,1.2110965053016898,-1.8172547010709916,-3.0977493343196327,2.160835331659139,0.18915703084481095,0.1570349527118653,-0.21841335653203087,-4.671717171717172
2018-06-29,-7.663403294766303,-9.326834112709436,-11.189501866465367,0.4842400204046138,1.4169443187295183,0.19793691558946946,-0.8013652890109166,3.9735099337748347
2018-07-31,0.19004071365169573,-0.5567077838299461,-1.1766422173858704,3.6021586465418753,0.6065280977402887,0.7774387005869521,0.5125710865010493,2.802547770700637
2018-08-31,-5.206681902566512,-7.205884013784836,-8.742531452257085,3.0263218631604083,-0.47731616175235025,0.07166393828470508,-0.8262309724961743,-3.903345724907063
2018-09-28,3.129740210806786,-0.29274176747116076,-1.3980291123057542,0.42943009181395375,-0.023783794963005978,0.08986681457248125,-0.6359360301034799,8.54287556415216
2018-10-31,-8.28882518763676,-11.002015173238167,-11.763132583465918,-6.940335897981464,1.1646488728453752,0.6004447219085218,3.6571515105625902,-1.7820017820017822
2018-11-30,0.5982135841848368,2.436466656764691,5.625818238240066,1.785938179914015,1.4821971730184291,0.7418925232015594,0.025493480952725318,-17.87118234048987
2018-12-28,-5.107224468826132,-4.766539420974181,-4.693444022016591,-9.177695576721733,1.1119596361775397,0.21386895162684993,3.551157036821441,-3.350515463917526
2019-01-31,6.343456450785312,0.20243585690460364,-1.6769187560572552,7.868440473103688,0.07941339705004324,0.6754610125008664,0.8974133380256948,-1.3714285714285714
2019-02-28,14.609331718865604,20.323780785509026,22.37516971586824,2.972893014311606,-0.6686539108687106,0.1584709950057661,-0.17799183331588,-3.9783700270374664
2019-03-29,5.53149132972488,10.394716819699589,10.89748097081702,1.792428775107835,0.2629073158997297,0.21370009383627764,-1.6313099488902978,3.4593724859211585
2019-04-30,1.0554286900131604,-4.327883626384121,-3.8735914711499397,3.9313434942139347,-1.0562693876816631,-0.2125609147637597,-0.495961456709642,-0.11664074650077762
2019-05-31,-7.242688932439368,-7.452756068702005,-6.124138778685307,-6.577772648116154,0.7155363946544036,0.4363013698630125,3.646148911145175,13.779680809653561
2019-06-28,5.394197398730571,0.7833732915947467,-0.2402325636284175,6.893018320821498,0.43267200292125274,0.24141246752185097,8.356881935350472,-0.8894970920287376
2019-07-31,0.25542744770195025,-0.9549943017644447,-2.2801865159218115,1.3128195366039375,0.604209992188931,0.3857379023205265,1.314164476392532,-3.382809803244736
2019-08-30,-0.932705411219803,-0.34077724295732414,-0.3295901641787502,-1.809165274226776,0.3968462784119442,0.36256929478577504,10.933926501456806,4.858878170775277
2019-09-30,0.3932507073204361,1.113456805636126,0.953722253644651,1.7181167690656807,-0.6478518336847205,0.31736814029021954,-2.7111751249682188,-1.8739352640545146
2019-10-31,1.8933848752251903,-0.475330116782291,0.4107991640143638,2.0431747482144935,-0.9186402650907755,0.06125347495675726,-0.9633014173045028,2.638888888888889
2019-11-29,-1.4943402999301414,-0.45706512528304044,-2.422333082490191,3.404706409091518,1.1678628260974433,0.3027163749377948,-2.547302855799746,-6.326116373477672
2019-12-31,6.9975071765118635,7.614403407795511,8.590823269609537,2.8589803182446305,0.3679124715873394,0.5734252602210388,3.060360469335915,0.10834236186348861
2020-01-23,-2.262393325401668,2.089710687978452,2.370657763300499,-0.1628089811129274,1.0044145960674156,0.3214211884581708,1.5352285330687032,-4.761904761904762
2020-02-28,-1.5947570935377464,1.3676485839007713,3.017333735064054,-8.411046900964813,1.5819530017925576,0.6593947128774591,5.17891585341279,1.7803030303030303
2020-03-31,-6.443922725018025,-7.51815299781261,-7.559811618066825,-12.511932083595656,0.9026652780992128,0.7197902702845482,-1.1747151383613783,9.415705247487905
2020-04-30,6.142500623481628,6.196746755608196,4.625525627493432,12.684410293315374,1.6388554674546363,1.219488208335795,4.696990518070626,-7.17687074829932
2020-05-29,-1.1642965153505491,0.9802423840222341,2.4344921382887463,4.528177501261843,-2.206666353250908,-0.6749447801895347,3.324369925129182,2.7482594356907293
2020-06-30,7.678787652476471,8.472942408009354,8.650633966854038,1.8388403283502663,-1.0670322792167064,-0.6156213928434129,1.487510524838615,0.3209700427960057
2020-07-31,12.754253837515428,12.19649409615593,13.007816150622475,5.51012969754443,-1.8772904897359832,-0.17716884190632776,7.933272946859911,3.8037682189832918
2020-08-31,2.5807861060025417,1.3490571015906339,1.1545576952589842,7.006468732421922,-0.35486982824023405,-0.28975789964963417,-1.6731983197615743,2.089041095890411
2020-09-30,-4.75103345151534,-7.137037934743629,-8.400930957552898,-3.92279540954944,-0.6747952206726415,0.19843598165159015,-4.054761904761898,3.5558537403555857
2020-10-30,2.3529365345951403,-1.3084237564946477,-1.6019080817874287,-2.76657746060065,0.3127207808713006,0.11310162961091219,-1.8119345429376674,3.4013605442176873
2020-11-30,5.642156900538153,3.4273823970274453,1.7078575225460302,10.754565805086314,0.38008058506473485,0.05415384291838077,-6.584320645323924,1.3784461152882206
2020-12-31,5.060964746568608,0.7304415174309131,0.3641345821289832,3.712140665943231,0.5533531631467525,0.650019869746421,5.630941740472908,7.509270704573548
2021-01-29,2.6994494739640773,-0.3294710450411298,-5.150933047427342,-1.1136640158463607,-0.3753717395880818,0.07609421325045496,-2.142929858495372,0.14371945961483185
2021-02-26,-0.2840769910922081,0.2870376059161961,0.33766023514059107,2.6091474971999817,-0.5377981525775177,0.2758437198601582,-4.113940530125504,-1.6360505166475316
2021-03-31,-5.404030748314015,-1.7328297429892725,-0.5060925272669436,4.243863400810777,0.7289208420691473,0.3239238684612733,-3.458072895527227,-4.3186460461044645
2021-04-30,1.4881721902319622,3.70379638409839,1.4101171066376539,5.242531255584737,0.42489944409567215,0.4476601879316977,4.10855106221762,9.02714242146996
2021-05-31,4.061306660363684,3.7510649377882066,6.7724453523117845,0.5486502581813157,0.5016875752457572,0.2556798748575506,5.822825910493003,-1.5104895104895104
2021-06-30,-2.016828215090727,1.176885282021356,3.9524838352097857,2.221397632316946,-0.20789490466168736,0.25837497972394097,-6.59994383026528,-0.9940357852882704
2021-07-30,-7.903297466463222,-0.6002644082824471,2.522457297279268,2.274810936591054,1.5880709357358525,0.6198758322258247,3.9148820079115985,4.761904761904762
2021-08-31,-0.11555610335490796,7.211511919939895,6.4171594915883645,2.8990321391681118,0.1492307647641189,0.169599132224163,-0.7205027741986402,-3.6966046002190582
2021-09-30,1.2646199184831675,-2.091344614529389,-4.178853232090063,-4.756914042116634,-0.18669534740120008,0.2026265651644099,-4.127286686257388,-1.506966164344612
2021-10-29,0.871026869116287,-1.1417916721638721,-0.2721963759102497,6.9143873301234615,-0.5469988159653938,0.07030864605637177,2.0453731014141234,-6.668591224018476
2021-11-30,-1.5634079094476228,3.278832698193823,9.058332852310546,-0.8333731418471491,0.9259592760929802,0.3570770628330999,-0.4457531878106856,-1.020723785957315
2021-12-31,2.242274772528141,1.4704370554241342,-0.5458817327967158,4.361287497262989,0.7698903615166897,0.36409879534700096,1.564834687168912,-0.34375
2022-01-28,-7.622932056571519,-10.583364757986335,-12.949702967676657,-5.258508910699977,0.8325412800920473,0.5834594205265775,-1.2496320676460249,5.9266227657572905
2022-02-28,0.39164752314533313,4.145229943484807,6.407852195373187,-3.136052086678265,-0.9815359233604659,0.09650149172870659,4.927551961795183,14.328004736530492
2022-03-31,-7.836683755940199,-7.709374688699611,-8.730191225659523,3.577323877328009,-0.09404560013268615,0.05299646126466495,1.4935365916464982,4.557224236147074
2022-04-29,-4.886940661727401,-11.020760618456936,-15.321354259849718,-8.795671914903934,0.07052862886589573,0.23779426100645207,2.931463699639273,0.866765725606736
2022-05-31,1.8743048537176898,7.077862992677142,10.791776870391567,0.005324388360872234,0.35987400094930067,0.3557827501581956,-1.7390231869758153,3.412717898355021
2022-06-30,9.617292126520493,7.0996291500170505,10.107789173416437,-8.391999322386646,-0.32074739780894035,0.11589165934822176,-1.5408591609481426,-7.193732193732194
2022-07-29,-7.021363248445256,-2.478485772204353,1.7426042805593456,9.11163476322059,0.6504604312822959,0.4323188491391239,-2.143385070214345,2.0209772320286516
2022-08-31,-2.1884764974208326,-2.1983855266437535,-5.15201398211752,-4.244011921681046,0.9346248310789784,0.4041500746832627,0.7369791666666625,-4.989969909729187
2022-09-30,-6.716490143448139,-7.175127691682515,-9.271261093353145,-9.339570164348931,-0.7341528747637605,0.03366177194088493,0.8012406306539217,8.18157825283716
2022-10-31,-7.784253049625445,1.6283229923842901,2.7389212681117714,7.986345457689326,0.8223709223633247,0.39462233847169514,0.528611752630229,0.2927543303244694
2022-11-30,9.813685021082152,6.010570187082664,4.730742402634869,5.375286029369986,-1.3610412432169539,-0.3292270500261929,3.629166134593278,4.548771588421309
2022-12-30,0.48266607388742777,-4.7380223976151274,-4.6839367885564425,-5.897144929916109,0.17480729622143532,0.21938847157312313,1.1856635772037079,-8.422522103303862
2023-01-31,7.36701906053201,7.241631801178716,8.336298995693925,6.175283240005203,-0.2346096454236224,0.11658306528037343,2.0590890238844564,-0.7621951219512195
2023-02-28,-2.10252802008285,1.0873520269034875,2.208552729297253,-2.6112446646715304,-0.18820559165699802,0.07452136596315384,-1.86431407985161,-3.3538146441372247
2023-03-31,-0.45541683467632543,-0.27867561000685104,-1.1467839094279175,3.5051572358727023,0.43010567243175757,0.3379793740572845,6.5902440204116175,-6.99337748344371
2023-04-28,-0.5391335614968185,-1.5548426679673155,-2.217976321416637,1.464236088297044,0.44944313318437956,0.2895853800036319,0.9310690220360663,-0.3987467957846767
2023-05-31,-5.721953104101174,-3.0994141055947444,-2.404409914797112,0.2482323934879238,0.519329051179751,0.47295864004428534,1.357078449053197,-3.374320846439806
2023-06-30,1.1559220305341178,-0.8114154396685724,0.6155236564249433,6.47275128414313,0.3318325908358677,0.2874506380275532,-0.14250406359243534,11.157147084936371
2023-07-31,4.480954294909001,1.4922126924447054,-1.3054849191095008,3.113891398037927,0.06582683305127457,0.2390169271896836,1.5137328339575575,13.232161874334397
2023-08-31,-6.211339370967195,-5.729808982167606,-6.316188807701895,-1.771643248143373,0.5714414780684018,0.21629816315542616,1.959406027589846,-2.7274864801316716
2023-09-28,-2.011825028753611,-0.8472786973631297,-0.4152879039124979,-4.871929116215501,-0.6783337450685378,-0.08732015060016751,-3.554941973337927,-3.40826686004351
2023-10-31,-3.1714610247649655,-2.8560495076790704,-1.803003675851711,-2.1979687736850106,-0.028641443981014536,0.13682067330236247,4.3160588891562615,-2.002002002002002
2023-11-30,-2.135834300721595,0.3041095278360384,1.8629475918892302,8.91792646287377,-0.1211955574194512,0.027447128163649026,-0.732922896511287,-0.7916241062308479
2023-12-29,-1.8618170547772595,-2.0887384540274057,-3.1791876618994963,4.422916940321375,0.9377161356433072,0.5288139836036487,1.0599291975724825,-14.723294723294721
2024-01-31,-6.288288812899879,-13.48716782759275,-18.72191274851437,1.5895744712075555,0.696613311371741,0.3960804970609688,0.26109660574412535,-9.628735285239964
2024-02-29,9.352967224301878,13.834705605278774,11.694241543212236,5.172061539731532,0.876254062619819,0.30383303015615315,0.08115363006429581,0.9018036072144289
2024-03-29,0.6086802397645474,-1.1339825786033542,1.8084609879135627,3.1018764704381807,0.11503370947822944,0.34666145168642526,9.696200952361135,7.8119827871565715
2024-04-30,1.8914571578452,2.931804274148897,1.0322976094343517,-4.161504277408257,0.2878053623167176,0.2473099489682662,3.4260592738573346,4.359840343874731
2024-05-31,-0.678882440802886,-2.4370035175158455,-2.5870341639438355,4.802122449952262,0.17506569546452688,0.3277119254996075,1.1677418175837404,2.824360105913504
2024-06-28,-3.303636526209608,-6.890003265116029,-8.575256779384134,3.4669759034089864,0.8464410771422459,0.3867750838395523,-0.562397150038882,-3.4620886981402004
2024-07-31,-0.5654113044706643,-1.1404124928276693,-0.1410583839593138,1.1321349038912354,0.8991271843074689,0.3674492637813831,2.6685137253472324,-8.32839359810314
2024-08-30,-3.5052045789464192,-5.060955134866186,-5.313088818517575,2.283468844503189,-0.48188545891070245,0.12129424170932435,1.8163739990412133,-2.133850630455868
2024-09-30,20.967526569787374,23.799857145148206,23.318898166350376,2.0196869910062976,-0.09406079706812953,0.17299250171212144,3.8413900179683513,4.063429137760158
2024-10-31,-3.1562840316890495,2.752349423676659,7.143980466175726,-0.9896780552817508,-0.008411037451727665,0.22584822765967516,6.662180349932709,-5.015873015873016
2024-11-29,0.6564723730902111,-0.836289974816351,1.1847047586337478,5.730135221586385,0.9365076062977762,0.3368749887330491,-3.240121484885208,-6.3836898395721935
2024-12-31,0.46795124893554974,-2.1566545854847963,-3.738982534468993,-2.4990136563014964,2.525558917909465,0.6016499152091459,0.07487710388383023,-3.7486611924312747
2025-01-27,-2.99449474192669,-2.3820393701947995,-1.8740164437479612,2.7016320305765618,0.336498752332548,-0.11130295315769922,4.581009220561702,4.673590504451038
2025-02-28,1.9116313039479804,4.840060635389132,7.2587242647135675,-1.4242127760312417,-1.322491147532423,-0.26264929743907706,3.985613964375947,3.8979447200566972
2025-03-31,-0.07051582670416501,-0.035814782810561496,-0.6980363320560401,-5.754471408178685,-0.5351327635961467,-0.012201348856233363,8.586796630064928,-2.762619372442019
2025-04-30,-3.0029823227687658,-3.8572207341422637,-4.441103214300446,-0.7624936518260461,1.1982345543474437,0.3103916127756401,7.3872708253042,2.4202034373903896
2025-05-30,1.8475135261361686,0.6968860129156429,1.2847377838912655,6.152384783069298,-0.28371170330508955,0.13099079662812763,-1.5595989602673679,1.643835616438356
2025-06-30,2.4958594301704107,4.3080970771612215,5.46947153254238,4.960679602617879,0.17519681057371894,0.2706211907908207,-0.41297550807713296,-0.2358490566037736
2025-07-31,3.544443504704975,5.256724005710134,4.798555698843887,2.1666572655702376,-0.46066765642462926,0.07287051844875325,0.7139857202856015,1.3171225937183384
2025-08-29,10.333909347924797,13.131277440665334,11.671952662124951,1.9066503244002941,-0.8007042104446249,0.15200428756525497,2.097564161170255,1.8333333333333333
2025-09-30,3.200847472571966,5.230406793832598,1.8321323199864237,3.532365570425955,-0.6414303166962232,0.06147718268347813,11.493900099746796,-4.157119476268412
